7/10/2016	05:22.6	39.8472	159.3887
7/10/2016	05:22.7	39.8632	159.4529
7/10/2016	05:22.8	39.8792	159.5169
7/10/2016	05:22.9	39.8952	159.5806
7/10/2016	05:23.0	39.9110	159.6441
7/10/2016	05:23.1	39.9269	159.7074
7/10/2016	05:23.2	39.9426	159.7704
7/10/2016	05:23.3	39.9583	159.8332
7/10/2016	05:23.3	39.9739	159.8958
7/10/2016	05:23.4	39.9895	159.9581
7/10/2016	05:23.5	40.0050	160.0202
7/10/2016	05:23.6	40.0205	160.0820
7/10/2016	05:23.7	40.0359	160.1436
7/10/2016	05:23.8	40.0512	160.2049
7/10/2016	05:23.9	40.0665	160.2661
7/10/2016	05:23.9	40.0817	160.3269
7/10/2016	05:24.0	40.0969	160.3876
7/10/2016	05:24.1	40.1120	160.4480
7/10/2016	05:24.2	40.1270	160.5081
7/10/2016	05:24.3	40.1420	160.5680
7/10/2016	05:24.4	40.1569	160.6277
7/10/2016	05:24.5	40.1718	160.6871
7/10/2016	05:24.6	40.1866	160.7463
7/10/2016	05:24.6	40.2013	160.8053
7/10/2016	05:24.7	40.2160	160.8640
7/10/2016	05:24.8	40.2306	160.9224
7/10/2016	05:24.9	40.2452	160.9807
7/10/2016	05:25.0	40.2597	161.0386
7/10/2016	05:25.1	40.2741	161.0963
7/10/2016	05:25.2	40.2885	161.1538
7/10/2016	05:25.2	40.3028	161.2111
7/10/2016	05:25.3	40.3170	161.2680
7/10/2016	05:25.4	40.3312	161.3248
7/10/2016	05:25.5	40.3453	161.3813
7/10/2016	05:25.6	40.3594	161.4375
7/10/2016	05:25.7	40.3734	161.4935
7/10/2016	05:25.8	40.3873	161.5493
7/10/2016	05:25.8	40.4012	161.6048
7/10/2016	05:25.9	40.4150	161.6600
7/10/2016	05:26.0	40.4288	161.7150
7/10/2016	05:26.1	40.4424	161.7698
7/10/2016	05:26.2	40.4561	161.8243
7/10/2016	05:26.3	40.4696	161.8786
7/10/2016	05:26.4	40.4831	161.9326
7/10/2016	05:26.5	40.4966	161.9863
7/10/2016	05:26.5	40.5100	162.0398
7/10/2016	05:26.6	40.5233	162.0931
7/10/2016	05:26.7	40.5365	162.1461
7/10/2016	05:26.8	40.5497	162.1988
7/10/2016	05:26.9	40.5628	162.2513
7/10/2016	05:27.0	40.5759	162.3036
7/10/2016	05:27.1	40.5889	162.3556
7/10/2016	05:27.1	40.6018	162.4073
7/10/2016	05:27.2	40.6147	162.4588
7/10/2016	05:27.3	40.6275	162.5100
7/10/2016	05:27.4	40.6402	162.5610
7/10/2016	05:27.5	40.6529	162.6117
7/10/2016	05:27.6	40.6655	162.6622
7/10/2016	05:27.7	40.6781	162.7124
7/10/2016	05:27.7	40.6906	162.7623
7/10/2016	05:27.8	40.7030	162.8120
7/10/2016	05:27.9	40.7154	162.8615
7/10/2016	05:28.0	40.7277	162.9107
7/10/2016	05:28.1	40.7399	162.9596
7/10/2016	05:28.2	40.7521	163.0083
7/10/2016	05:28.3	40.7642	163.0567
7/10/2016	05:28.4	40.7762	163.1048
7/10/2016	05:28.4	40.7882	163.1527
7/10/2016	05:28.5	40.8001	163.2004
7/10/2016	05:28.6	40.8119	163.2478
7/10/2016	05:28.7	40.8237	163.2949
7/10/2016	05:28.8	40.8354	163.3417
7/10/2016	05:28.9	40.8471	163.3883
7/10/2016	05:29.0	40.8587	163.4347
7/10/2016	05:29.0	40.8702	163.4808
7/10/2016	05:29.1	40.8816	163.5266
7/10/2016	05:29.2	40.8930	163.5721
7/10/2016	05:29.3	40.9044	163.6174
7/10/2016	05:29.4	40.9156	163.6625
7/10/2016	05:29.5	40.9268	163.7072
7/10/2016	05:29.6	40.9379	163.7517
7/10/2016	05:29.6	40.9490	163.7960
7/10/2016	05:29.7	40.9600	163.8400
7/10/2016	05:29.8	40.9709	163.8837
7/10/2016	05:29.9	40.9818	163.9271
7/10/2016	05:30.0	40.9926	163.9703
7/10/2016	05:30.1	41.0033	164.0132
7/10/2016	05:30.2	41.0140	164.0559
7/10/2016	05:30.3	41.0246	164.0983
7/10/2016	05:30.3	41.0351	164.1404
7/10/2016	05:30.4	41.0456	164.1823
7/10/2016	05:30.5	41.0560	164.2239
7/10/2016	05:30.6	41.0663	164.2652
7/10/2016	05:30.7	41.0766	164.3063
7/10/2016	05:30.8	41.0868	164.3471
7/10/2016	05:30.9	41.0969	164.3876
7/10/2016	05:30.9	41.1070	164.4279
7/10/2016	05:31.0	41.1170	164.4679
7/10/2016	05:31.1	41.1269	164.5076
7/10/2016	05:31.2	41.1368	164.5471
7/10/2016	05:31.3	41.1466	164.5863
7/10/2016	05:31.4	41.1563	164.6252
7/10/2016	05:31.5	41.1660	164.6639
7/10/2016	05:31.5	41.1756	164.7022
7/10/2016	05:31.6	41.1851	164.7404
7/10/2016	05:31.7	41.1946	164.7782
7/10/2016	05:31.8	41.2039	164.8158
7/10/2016	05:31.9	41.2133	164.8531
7/10/2016	05:32.0	41.2225	164.8901
7/10/2016	05:32.1	41.2317	164.9269
7/10/2016	05:32.2	41.2408	164.9634
7/10/2016	05:32.2	41.2499	164.9996
7/10/2016	05:32.3	41.2589	165.0356
7/10/2016	05:32.4	41.2678	165.0712
7/10/2016	05:32.5	41.2767	165.1066
7/10/2016	05:32.6	41.2854	165.1418
7/10/2016	05:32.7	41.2942	165.1766
7/10/2016	05:32.8	41.3028	165.2112
7/10/2016	05:32.8	41.3114	165.2455
7/10/2016	05:32.9	41.3199	165.2796
7/10/2016	05:33.0	41.3283	165.3133
7/10/2016	05:33.1	41.3367	165.3468
7/10/2016	05:33.2	41.3450	165.3801
7/10/2016	05:33.3	41.3532	165.4130
7/10/2016	05:33.4	41.3614	165.4457
7/10/2016	05:33.4	41.3695	165.4781
7/10/2016	05:33.5	41.3775	165.5102
7/10/2016	05:33.6	41.3855	165.5420
7/10/2016	05:33.7	41.3934	165.5736
7/10/2016	05:33.8	41.4012	165.6049
7/10/2016	05:33.9	41.4090	165.6359
7/10/2016	05:34.0	41.4167	165.6666
7/10/2016	05:34.1	41.4243	165.6971
7/10/2016	05:34.1	41.4318	165.7273
7/10/2016	05:34.2	41.4393	165.7572
7/10/2016	05:34.3	41.4467	165.7868
7/10/2016	05:34.4	41.4540	165.8161
7/10/2016	05:34.5	41.4613	165.8452
7/10/2016	05:34.6	41.4685	165.8740
7/10/2016	05:34.7	41.4756	165.9025
7/10/2016	05:34.7	41.4827	165.9307
7/10/2016	05:34.8	41.4897	165.9587
7/10/2016	05:34.9	41.4966	165.9864
7/10/2016	05:35.0	41.5034	166.0138
7/10/2016	05:35.1	41.5102	166.0409
7/10/2016	05:35.2	41.5169	166.0677
7/10/2016	05:35.3	41.5236	166.0943
7/10/2016	05:35.4	41.5301	166.1206
7/10/2016	05:35.4	41.5366	166.1466
7/10/2016	05:35.5	41.5431	166.1723
7/10/2016	05:35.6	41.5494	166.1977
7/10/2016	05:35.7	41.5557	166.2229
7/10/2016	05:35.8	41.5619	166.2477
7/10/2016	05:35.9	41.5681	166.2723
7/10/2016	05:36.0	41.5742	166.2966
7/10/2016	05:36.0	41.5802	166.3206
7/10/2016	05:36.1	41.5861	166.3444
7/10/2016	05:36.2	41.5920	166.3678
7/10/2016	05:36.3	41.5978	166.3910
7/10/2016	05:36.4	41.6035	166.4139
7/10/2016	05:36.5	41.6091	166.4365
7/10/2016	05:36.6	41.6147	166.4589
7/10/2016	05:36.6	41.6202	166.4809
7/10/2016	05:36.7	41.6257	166.5027
7/10/2016	05:36.8	41.6310	166.5241
7/10/2016	05:36.9	41.6363	166.5453
7/10/2016	05:37.0	41.6416	166.5662
7/10/2016	05:37.1	41.6467	166.5869
7/10/2016	05:37.2	41.6518	166.6072
7/10/2016	05:37.3	41.6568	166.6272
7/10/2016	05:37.3	41.6618	166.6470
7/10/2016	05:37.4	41.6666	166.6665
7/10/2016	05:37.5	41.6714	166.6857
7/10/2016	05:37.6	41.6761	166.7046
7/10/2016	05:37.7	41.6808	166.7232
7/10/2016	05:37.8	41.6854	166.7415
7/10/2016	05:37.9	41.6899	166.7596
7/10/2016	05:37.9	41.6943	166.7774
7/10/2016	05:38.0	41.6987	166.7948
7/10/2016	05:38.1	41.7030	166.8120
7/10/2016	05:38.2	41.7072	166.8289
7/10/2016	05:38.3	41.7114	166.8455
7/10/2016	05:38.4	41.7155	166.8619
7/10/2016	05:38.5	41.7195	166.8779
7/10/2016	05:38.5	41.7234	166.8937
7/10/2016	05:38.6	41.7273	166.9091
7/10/2016	05:38.7	41.7311	166.9243
7/10/2016	05:38.8	41.7348	166.9392
7/10/2016	05:38.9	41.7384	166.9538
7/10/2016	05:39.0	41.7420	166.9681
7/10/2016	05:39.1	41.7455	166.9821
7/10/2016	05:39.2	41.7490	166.9959
7/10/2016	05:39.2	41.7523	167.0093
7/10/2016	05:39.3	41.7556	167.0224
7/10/2016	05:39.4	41.7588	167.0353
7/10/2016	05:39.5	41.7620	167.0479
7/10/2016	05:39.6	41.7650	167.0602
7/10/2016	05:39.7	41.7680	167.0722
7/10/2016	05:39.8	41.7710	167.0839
7/10/2016	05:39.8	41.7738	167.0953
7/10/2016	05:39.9	41.7766	167.1064
7/10/2016	05:40.0	41.7793	167.1172
7/10/2016	05:40.1	41.7819	167.1278
7/10/2016	05:40.2	41.7845	167.1380
7/10/2016	05:40.3	41.7870	167.1480
7/10/2016	05:40.4	41.7894	167.1576
7/10/2016	05:40.4	41.7918	167.1670
7/10/2016	05:40.5	41.7940	167.1761
7/10/2016	05:40.6	41.7962	167.1849
7/10/2016	05:40.7	41.7984	167.1934
7/10/2016	05:40.8	41.8004	167.2016
7/10/2016	05:40.9	41.8024	167.2095
7/10/2016	05:41.0	41.8043	167.2172
7/10/2016	05:41.1	41.8061	167.2245
7/10/2016	05:41.1	41.8079	167.2315
7/10/2016	05:41.2	41.8096	167.2383
7/10/2016	05:41.3	41.8112	167.2447
7/10/2016	05:41.4	41.8127	167.2509
7/10/2016	05:41.5	41.8142	167.2567
7/10/2016	05:41.6	41.8156	167.2623
7/10/2016	05:41.7	41.8169	167.2676
7/10/2016	05:41.7	41.8181	167.2726
7/10/2016	05:41.8	41.8193	167.2773
7/10/2016	05:41.9	41.8204	167.2817
7/10/2016	05:42.0	41.8214	167.2858
7/10/2016	05:42.1	41.8224	167.2896
7/10/2016	05:42.2	41.8233	167.2931
7/10/2016	05:42.3	41.8241	167.2963
7/10/2016	05:42.3	41.8248	167.2993
7/10/2016	05:42.4	41.8255	167.3019
7/10/2016	05:42.5	41.8261	167.3042
7/10/2016	05:42.6	41.8266	167.3063
7/10/2016	05:42.7	41.8270	167.3080
7/10/2016	05:42.8	41.8274	167.3095
7/10/2016	05:42.9	41.8277	167.3106
7/10/2016	05:43.0	41.8279	167.3115
7/10/2016	05:43.0	41.8280	167.3121
7/10/2016	05:43.1	41.8281	167.3124
7/10/2016	05:43.2	41.8281	167.3123
7/10/2016	05:43.3	41.8280	167.3120
7/10/2016	05:43.4	41.8279	167.3114
7/10/2016	05:43.5	41.8276	167.3105
7/10/2016	05:43.6	41.8273	167.3093
7/10/2016	05:43.6	41.8269	167.3078
7/10/2016	05:43.7	41.8265	167.3060
7/10/2016	05:43.8	41.8260	167.3039
7/10/2016	05:43.9	41.8254	167.3015
7/10/2016	05:44.0	41.8247	167.2988
7/10/2016	05:44.1	41.8240	167.2958
7/10/2016	05:44.2	41.8231	167.2926
7/10/2016	05:44.2	41.8222	167.2890
7/10/2016	05:44.3	41.8213	167.2851
7/10/2016	05:44.4	41.8202	167.2809
7/10/2016	05:44.5	41.8191	167.2765
7/10/2016	05:44.6	41.8179	167.2717
7/10/2016	05:44.7	41.8167	167.2667
7/10/2016	05:44.8	41.8153	167.2613
7/10/2016	05:44.9	41.8139	167.2556
7/10/2016	05:44.9	41.8124	167.2497
7/10/2016	05:45.0	41.8109	167.2434
7/10/2016	05:45.1	41.8092	167.2369
7/10/2016	05:45.2	41.8075	167.2301
7/10/2016	05:45.3	41.8057	167.2229
7/10/2016	05:45.4	41.8039	167.2155
7/10/2016	05:45.5	41.8019	167.2077
7/10/2016	05:45.5	41.7999	167.1997
7/10/2016	05:45.6	41.7978	167.1914
7/10/2016	05:45.7	41.7957	167.1827
7/10/2016	05:45.8	41.7935	167.1738
7/10/2016	05:45.9	41.7911	167.1646
7/10/2016	05:46.0	41.7888	167.1551
7/10/2016	05:46.1	41.7863	167.1452
7/10/2016	05:46.2	41.7838	167.1351
7/10/2016	05:46.2	41.7812	167.1247
7/10/2016	05:46.3	41.7785	167.1140
7/10/2016	05:46.4	41.7757	167.1030
7/10/2016	05:46.5	41.7729	167.0916
7/10/2016	05:46.6	41.7700	167.0800
7/10/2016	05:46.7	41.7670	167.0681
7/10/2016	05:46.8	41.7640	167.0559
7/10/2016	05:46.8	41.7608	167.0434
7/10/2016	05:46.9	41.7576	167.0306
7/10/2016	05:47.0	41.7544	167.0175
7/10/2016	05:47.1	41.7510	167.0041
7/10/2016	05:47.2	41.7476	166.9904
7/10/2016	05:47.3	41.7441	166.9764
7/10/2016	05:47.4	41.7405	166.9621
7/10/2016	05:47.4	41.7369	166.9474
7/10/2016	05:47.5	41.7331	166.9325
7/10/2016	05:47.6	41.7293	166.9173
7/10/2016	05:47.7	41.7255	166.9018
7/10/2016	05:47.8	41.7215	166.8860
7/10/2016	05:47.9	41.7175	166.8700
7/10/2016	05:48.0	41.7134	166.8536
7/10/2016	05:48.1	41.7092	166.8369
7/10/2016	05:48.1	41.7050	166.8199
7/10/2016	05:48.2	41.7006	166.8026
7/10/2016	05:48.3	41.6962	166.7850
7/10/2016	05:48.4	41.6918	166.7671
7/10/2016	05:48.5	41.6872	166.7489
7/10/2016	05:48.6	41.6826	166.7304
7/10/2016	05:48.7	41.6779	166.7116
7/10/2016	05:48.7	41.6731	166.6925
7/10/2016	05:48.8	41.6683	166.6731
7/10/2016	05:48.9	41.6634	166.6534
7/10/2016	05:49.0	41.6584	166.6334
7/10/2016	05:49.1	41.6533	166.6132
7/10/2016	05:49.2	41.6481	166.5926
7/10/2016	05:49.3	41.6429	166.5717
7/10/2016	05:49.3	41.6376	166.5505
7/10/2016	05:49.4	41.6323	166.5290
7/10/2016	05:49.5	41.6268	166.5072
7/10/2016	05:49.6	41.6213	166.4851
7/10/2016	05:49.7	41.6157	166.4628
7/10/2016	05:49.8	41.6100	166.4401
7/10/2016	05:49.9	41.6043	166.4171
7/10/2016	05:50.0	41.5985	166.3938
7/10/2016	05:50.0	41.5926	166.3702
7/10/2016	05:50.1	41.5866	166.3463
7/10/2016	05:50.2	41.5805	166.3222
7/10/2016	05:50.3	41.5744	166.2977
7/10/2016	05:50.4	41.5682	166.2729
7/10/2016	05:50.5	41.5620	166.2478
7/10/2016	05:50.6	41.5556	166.2224
7/10/2016	05:50.6	41.5492	166.1968
7/10/2016	05:50.7	41.5427	166.1708
7/10/2016	05:50.8	41.5361	166.1445
7/10/2016	05:50.9	41.5295	166.1179
7/10/2016	05:51.0	41.5228	166.0910
7/10/2016	05:51.1	41.5160	166.0639
7/10/2016	05:51.2	41.5091	166.0364
7/10/2016	05:51.2	41.5022	166.0086
7/10/2016	05:51.3	41.4951	165.9805
7/10/2016	05:51.4	41.4880	165.9522
7/10/2016	05:51.5	41.4809	165.9235
7/10/2016	05:51.6	41.4736	165.8945
7/10/2016	05:51.7	41.4663	165.8653
7/10/2016	05:51.8	41.4589	165.8357
7/10/2016	05:51.9	41.4515	165.8058
7/10/2016	05:51.9	41.4439	165.7756
7/10/2016	05:52.0	41.4363	165.7452
7/10/2016	05:52.1	41.4286	165.7144
7/10/2016	05:52.2	41.4208	165.6833
7/10/2016	05:52.3	41.4130	165.6520
7/10/2016	05:52.4	41.4051	165.6203
7/10/2016	05:52.5	41.3971	165.5884
7/10/2016	05:52.5	41.3890	165.5561
7/10/2016	05:52.6	41.3809	165.5235
7/10/2016	05:52.7	41.3727	165.4907
7/10/2016	05:52.8	41.3644	165.4575
7/10/2016	05:52.9	41.3560	165.4241
7/10/2016	05:53.0	41.3476	165.3903
7/10/2016	05:53.1	41.3391	165.3563
7/10/2016	05:53.1	41.3305	165.3219
7/10/2016	05:53.2	41.3218	165.2873
7/10/2016	05:53.3	41.3131	165.2523
7/10/2016	05:53.4	41.3043	165.2171
7/10/2016	05:53.5	41.2954	165.1815
7/10/2016	05:53.6	41.2864	165.1457
7/10/2016	05:53.7	41.2774	165.1095
7/10/2016	05:53.8	41.2683	165.0731
7/10/2016	05:53.8	41.2591	165.0364
7/10/2016	05:53.9	41.2498	164.9993
7/10/2016	05:54.0	41.2405	164.9620
7/10/2016	05:54.1	41.2311	164.9244
7/10/2016	05:54.2	41.2216	164.8864
7/10/2016	05:54.3	41.2121	164.8482
7/10/2016	05:54.4	41.2024	164.8097
7/10/2016	05:54.4	41.1927	164.7709
7/10/2016	05:54.5	41.1829	164.7317
7/10/2016	05:54.6	41.1731	164.6923
7/10/2016	05:54.7	41.1632	164.6526
7/10/2016	05:54.8	41.1531	164.6126
7/10/2016	05:54.9	41.1431	164.5723
7/10/2016	05:55.0	41.1329	164.5317
7/10/2016	05:55.0	41.1227	164.4908
7/10/2016	05:55.1	41.1124	164.4496
7/10/2016	05:55.2	41.1020	164.4081
7/10/2016	05:55.3	41.0916	164.3663
7/10/2016	05:55.4	41.0811	164.3242
7/10/2016	05:55.5	41.0705	164.2818
7/10/2016	05:55.6	41.0598	164.2391
7/10/2016	05:55.7	41.0490	164.1962
7/10/2016	05:55.7	41.0382	164.1529
7/10/2016	05:55.8	41.0273	164.1093
7/10/2016	05:55.9	41.0164	164.0654
7/10/2016	05:56.0	41.0053	164.0213
7/10/2016	05:56.1	40.9942	163.9768
7/10/2016	05:56.2	40.9830	163.9321
7/10/2016	05:56.3	40.9718	163.8870
7/10/2016	05:56.3	40.9604	163.8417
7/10/2016	05:56.4	40.9490	163.7960
7/10/2016	05:56.5	40.9375	163.7501
7/10/2016	05:56.6	40.9260	163.7039
7/10/2016	05:56.7	40.9143	163.6573
7/10/2016	05:56.8	40.9026	163.6105
7/10/2016	05:56.9	40.8908	163.5634
7/10/2016	05:57.0	40.8790	163.5160
7/10/2016	05:57.0	40.8671	163.4683
7/10/2016	05:57.1	40.8551	163.4203
7/10/2016	05:57.2	40.8430	163.3720
7/10/2016	05:57.3	40.8308	163.3234
7/10/2016	05:57.4	40.8186	163.2745
7/10/2016	05:57.5	40.8063	163.2253
7/10/2016	05:57.6	40.7940	163.1759
7/10/2016	05:57.6	40.7815	163.1261
7/10/2016	05:57.7	40.7690	163.0760
7/10/2016	05:57.8	40.7564	163.0257
7/10/2016	05:57.9	40.7438	162.9750
7/10/2016	05:58.0	40.7310	162.9241
7/10/2016	05:58.1	40.7182	162.8728
7/10/2016	05:58.2	40.7053	162.8213
7/10/2016	05:58.2	40.6924	162.7695
7/10/2016	05:58.3	40.6793	162.7174
7/10/2016	05:58.4	40.6662	162.6650
7/10/2016	05:58.5	40.6531	162.6123
7/10/2016	05:58.6	40.6398	162.5593
7/10/2016	05:58.7	40.6265	162.5060
7/10/2016	05:58.8	40.6131	162.4524
7/10/2016	05:58.9	40.5996	162.3986
7/10/2016	05:58.9	40.5861	162.3444
7/10/2016	05:59.0	40.5725	162.2900
7/10/2016	05:59.1	40.5588	162.2352
7/10/2016	05:59.2	40.5450	162.1802
7/10/2016	05:59.3	40.5312	162.1249
7/10/2016	05:59.4	40.5173	162.0692
7/10/2016	05:59.5	40.5033	162.0133
7/10/2016	05:59.5	40.4893	161.9571
7/10/2016	05:59.6	40.4752	161.9006
7/10/2016	05:59.7	40.4610	161.8439
7/10/2016	05:59.8	40.4467	161.7868
7/10/2016	05:59.9	40.4324	161.7294
7/10/2016	06:00.0	40.4179	161.6718
7/10/2016	06:00.1	40.4035	161.6138
7/10/2016	06:00.1	40.3889	161.5556
7/10/2016	06:00.2	40.3743	161.4971
7/10/2016	06:00.3	40.3596	161.4383
7/10/2016	06:00.4	40.3448	161.3792
7/10/2016	06:00.5	40.3300	161.3198
7/10/2016	06:00.6	40.3150	161.2601
7/10/2016	06:00.7	40.3000	161.2002
7/10/2016	06:00.8	40.2850	161.1399
7/10/2016	06:00.8	40.2698	161.0794
7/10/2016	06:00.9	40.2546	161.0185
7/10/2016	06:01.0	40.2394	160.9574
7/10/2016	06:01.1	40.2240	160.8960
7/10/2016	06:01.2	40.2086	160.8343
7/10/2016	06:01.3	40.1931	160.7723
7/10/2016	06:01.4	40.1775	160.7101
7/10/2016	06:01.4	40.1619	160.6475
7/10/2016	06:01.5	40.1462	160.5847
7/10/2016	06:01.6	40.1304	160.5215
7/10/2016	06:01.7	40.1145	160.4581
7/10/2016	06:01.8	40.0986	160.3944
7/10/2016	06:01.9	40.0826	160.3304
7/10/2016	06:02.0	40.0665	160.2662
7/10/2016	06:02.0	40.0504	160.2016
7/10/2016	06:02.1	40.0342	160.1368
7/10/2016	06:02.2	40.0179	160.0716
7/10/2016	06:02.3	40.0016	160.0062
7/10/2016	06:02.4	39.9851	159.9405
7/10/2016	06:02.5	39.9686	159.8745
7/10/2016	06:02.6	39.9521	159.8083
7/10/2016	06:02.7	39.9354	159.7417
7/10/2016	06:02.7	39.9187	159.6749
7/10/2016	06:02.8	39.9019	159.6077
7/10/2016	06:02.9	39.8851	159.5403
7/10/2016	06:03.0	39.8682	159.4726
7/10/2016	06:03.1	39.8512	159.4047
7/10/2016	06:03.2	39.8341	159.3364
7/10/2016	06:03.3	39.8170	159.2679
7/10/2016	06:03.3	39.7998	159.1990
7/10/2016	06:03.4	39.7825	159.1299
7/10/2016	06:03.5	39.7651	159.0605
7/10/2016	06:03.6	39.7477	158.9909
7/10/2016	06:03.7	39.7302	158.9209
7/10/2016	06:03.8	39.7127	158.8507
7/10/2016	06:03.9	39.6950	158.7802
7/10/2016	06:03.9	39.6773	158.7094
7/10/2016	06:04.0	39.6596	158.6383
7/10/2016	06:04.1	39.6417	158.5669
7/10/2016	06:04.2	39.6238	158.4953
7/10/2016	06:04.3	39.6058	158.4234
7/10/2016	06:04.4	39.5878	158.3512
7/10/2016	06:04.5	39.5697	158.2787
7/10/2016	06:04.6	39.5515	158.2059
7/10/2016	06:04.6	39.5332	158.1329
7/10/2016	06:04.7	39.5149	158.0596
7/10/2016	06:04.8	39.4965	157.9860
7/10/2016	06:04.9	39.4780	157.9121
7/10/2016	06:05.0	39.4595	157.8379
7/10/2016	06:05.1	39.4409	157.7635
7/10/2016	06:05.2	39.4222	157.6888
7/10/2016	06:05.2	39.4035	157.6138
7/10/2016	06:05.3	39.3846	157.5385
7/10/2016	06:05.4	39.3658	157.4630
7/10/2016	06:05.5	39.3468	157.3872
7/10/2016	06:05.6	39.3278	157.3111
7/10/2016	06:05.7	39.3087	157.2347
7/10/2016	06:05.8	39.2895	157.1581
7/10/2016	06:05.8	39.2703	157.0811
7/10/2016	06:05.9	39.2510	157.0039
7/10/2016	06:06.0	39.2316	156.9264
7/10/2016	06:06.1	39.2122	156.8487
7/10/2016	06:06.2	39.1927	156.7707
7/10/2016	06:06.3	39.1731	156.6924
7/10/2016	06:06.4	39.1534	156.6138
7/10/2016	06:06.5	39.1337	156.5349
7/10/2016	06:06.5	39.1139	156.4558
7/10/2016	06:06.6	39.0941	156.3764
7/10/2016	06:06.7	39.0742	156.2967
7/10/2016	06:06.8	39.0542	156.2168
7/10/2016	06:06.9	39.0341	156.1365
7/10/2016	06:07.0	39.0140	156.0561
7/10/2016	06:07.1	38.9938	155.9753
7/10/2016	06:07.1	38.9736	155.8942
7/10/2016	06:07.2	38.9532	155.8129
7/10/2016	06:07.3	38.9328	155.7313
7/10/2016	06:07.4	38.9124	155.6495
7/10/2016	06:07.5	38.8918	155.5674
7/10/2016	06:07.6	38.8712	155.4850
7/10/2016	06:07.7	38.8506	155.4023
7/10/2016	06:07.8	38.8298	155.3194
7/10/2016	06:07.8	38.8090	155.2362
7/10/2016	06:07.9	38.7882	155.1527
7/10/2016	06:08.0	38.7672	155.0689
7/10/2016	06:08.1	38.7462	154.9849
7/10/2016	06:08.2	38.7252	154.9006
7/10/2016	06:08.3	38.7040	154.8161
7/10/2016	06:08.4	38.6828	154.7313
7/10/2016	06:08.4	38.6615	154.6462
7/10/2016	06:08.5	38.6402	154.5608
7/10/2016	06:08.6	38.6188	154.4752
7/10/2016	06:08.7	38.5973	154.3893
7/10/2016	06:08.8	38.5758	154.3031
7/10/2016	06:08.9	38.5542	154.2167
7/10/2016	06:09.0	38.5325	154.1300
7/10/2016	06:09.0	38.5108	154.0430
7/10/2016	06:09.1	38.4890	153.9558
7/10/2016	06:09.2	38.4671	153.8683
7/10/2016	06:09.3	38.4451	153.7806
7/10/2016	06:09.4	38.4231	153.6926
7/10/2016	06:09.5	38.4011	153.6043
7/10/2016	06:09.6	38.3789	153.5157
7/10/2016	06:09.7	38.3567	153.4269
7/10/2016	06:09.7	38.3345	153.3378
7/10/2016	06:09.8	38.3121	153.2485
7/10/2016	06:09.9	38.2897	153.1589
7/10/2016	06:10.0	38.2673	153.0690
7/10/2016	06:10.1	38.2447	152.9789
7/10/2016	06:10.2	38.2221	152.8885
7/10/2016	06:10.3	38.1995	152.7978
7/10/2016	06:10.3	38.1767	152.7069
7/10/2016	06:10.4	38.1539	152.6158
7/10/2016	06:10.5	38.1311	152.5243
7/10/2016	06:10.6	38.1082	152.4326
7/10/2016	06:10.7	38.0852	152.3407
7/10/2016	06:10.8	38.0621	152.2484
7/10/2016	06:10.9	38.0390	152.1560
7/10/2016	06:10.9	38.0158	152.0632
7/10/2016	06:11.0	37.9926	151.9702
7/10/2016	06:11.1	37.9692	151.8770
7/10/2016	06:11.2	37.9459	151.7835
7/10/2016	06:11.3	37.9224	151.6897
7/10/2016	06:11.4	37.8989	151.5957
7/10/2016	06:11.5	37.8753	151.5014
7/10/2016	06:11.6	37.8517	151.4068
7/10/2016	06:11.6	37.8280	151.3120
7/10/2016	06:11.7	37.8042	151.2170
7/10/2016	06:11.8	37.7804	151.1217
7/10/2016	06:11.9	37.7565	151.0261
7/10/2016	06:12.0	37.7326	150.9303
7/10/2016	06:12.1	37.7086	150.8342
7/10/2016	06:12.2	37.6845	150.7379
7/10/2016	06:12.2	37.6603	150.6413
7/10/2016	06:12.3	37.6361	150.5444
7/10/2016	06:12.4	37.6118	150.4473
7/10/2016	06:12.5	37.5875	150.3500
7/10/2016	06:12.6	37.5631	150.2524
7/10/2016	06:12.7	37.5386	150.1545
7/10/2016	06:12.8	37.5141	150.0564
7/10/2016	06:12.8	37.4895	149.9581
7/10/2016	06:12.9	37.4649	149.8595
7/10/2016	06:13.0	37.4402	149.7606
7/10/2016	06:13.1	37.4154	149.6615
7/10/2016	06:13.2	37.3905	149.5621
7/10/2016	06:13.3	37.3656	149.4625
7/10/2016	06:13.4	37.3407	149.3627
7/10/2016	06:13.5	37.3156	149.2625
7/10/2016	06:13.5	37.2905	149.1622
7/10/2016	06:13.6	37.2654	149.0616
7/10/2016	06:13.7	37.2402	148.9607
7/10/2016	06:13.8	37.2149	148.8596
7/10/2016	06:13.9	37.1896	148.7583
7/10/2016	06:14.0	37.1642	148.6567
7/10/2016	06:14.1	37.1387	148.5548
7/10/2016	06:14.1	37.1132	148.4527
7/10/2016	06:14.2	37.0876	148.3504
7/10/2016	06:14.3	37.0619	148.2478
7/10/2016	06:14.4	37.0362	148.1449
7/10/2016	06:14.5	37.0105	148.0419
7/10/2016	06:14.6	36.9846	147.9385
7/10/2016	06:14.7	36.9587	147.8350
7/10/2016	06:14.7	36.9328	147.7312
7/10/2016	06:14.8	36.9068	147.6271
7/10/2016	06:14.9	36.8807	147.5228
7/10/2016	06:15.0	36.8546	147.4183
7/10/2016	06:15.1	36.8284	147.3135
